,Player,Pos,Team,Home/Away,Spread,REC,YDS,AVG,TD,LONG,Opponent,Player Rec Y/G,Player Rec Y/R,Player Catch / G,Player TD / G,Team TD/G,Team Points/G,Team Rush Avg.,Team RUSH TD/G,Team Rush Att/G,Team Rush Yards/G,Team Passing  Pct.,Team Passing Yards/Att,Team Passing TD / G,Team INT/G,Team Passing Att/G,Team Passing Yards/G,Team Total Yards/Play,Team Total Yards/G,Opp TD/G,Opp Points/G,Opp Rush Avg.,Opp Rush TD/ G,Opp Rush Att/G,Opp Rush Yards/G,Opp Passing Pct.,Opp Passing Yards/Att,Opp Passing Att/G,Opp Passing Yards/G,Opp Passing Comp / G,Opp Passing TDs /G,Opp INT / G,Opp Total Yards/Play,Opp Total Yards/G,Opp 3rd Down Conversion %,Opp Sacks/G,Opp Passes Defended/G
60,Collin Dixon,WR,Illinois,1,-1.5,1,-1,-1.0,0,-1,Michigan State,20.3,14.7,1.384615384615385,0.0,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.25,26.1,3.72,1.583333333333333,33.67,125.08,60.8,7.3,28.3,206.9,17.16666666666667,1.666666666666667,0.75,5.36,332.0,44.3,1.58,2.75
61,Pat Bryant,WR,Illinois,0,2.5,7,197,28.1,1,64,Rutgers,82.0,18.2,4.5,0.8333333333333334,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
62,Hank Beatty,WR,Illinois,0,2.5,2,31,15.5,1,16,Rutgers,22.6,14.7,1.538461538461539,0.07692307692307693,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
63,Collin Dixon,WR,Illinois,0,2.5,2,16,8.0,0,11,Rutgers,20.3,14.7,1.384615384615385,0.0,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
64,Aidan Laughery,RB,Illinois,0,2.5,1,5,5.0,0,5,Rutgers,2.7,3.6,0.75,0.0,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
65,Pat Bryant,WR,Illinois,2,-8.5,4,70,17.5,1,43,Northwestern,82.0,18.2,4.5,0.8333333333333334,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
66,Zakhari Franklin,WR,Illinois,2,-8.5,3,54,18.0,0,43,Northwestern,50.2,11.9,4.230769230769231,0.3076923076923077,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
67,Collin Dixon,WR,Illinois,2,-8.5,1,38,38.0,0,38,Northwestern,20.3,14.7,1.384615384615385,0.0,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
68,Josh McCray,RB,Illinois,2,-8.5,1,5,5.0,0,5,Northwestern,8.9,8.9,1.0,0.07692307692307693,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
69,Tanner Arkin,TE,Illinois,2,-8.5,1,3,3.0,0,3,Northwestern,8.5,6.9,1.230769230769231,0.2307692307692308,3.461538461538462,28.3,4.42,1.692307692307692,34.77,153.62,60.3,7.8,1.692307692307692,0.4615384615384616,27.2,211.2,5.89,364.8,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
70,Omar Cooper Jr.,WR,Indiana,1,-25.5,3,45,15.0,0,26,Florida International,45.7,21.2,2.153846153846154,0.5384615384615384,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.083333333333333,25.8,4.67,2.333333333333333,41.0,191.33,59.1,6.0,29.8,179.6,17.58333333333333,0.75,0.9166666666666666,5.24,370.9,32.16,1.5,3.42
71,Zach Horton,TE,Indiana,1,-25.5,3,36,12.0,1,14,Florida International,14.5,9.0,1.615384615384615,0.3076923076923077,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.083333333333333,25.8,4.67,2.333333333333333,41.0,191.33,59.1,6.0,29.8,179.6,17.58333333333333,0.75,0.9166666666666666,5.24,370.9,32.16,1.5,3.42
72,Miles Cross,WR,Indiana,1,-25.5,1,30,30.0,0,30,Florida International,24.9,12.0,2.076923076923077,0.3076923076923077,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.083333333333333,25.8,4.67,2.333333333333333,41.0,191.33,59.1,6.0,29.8,179.6,17.58333333333333,0.75,0.9166666666666666,5.24,370.9,32.16,1.5,3.42
73,Myles Price,WR,Indiana,1,-25.5,4,29,7.3,0,10,Florida International,35.8,12.3,2.923076923076923,0.2307692307692308,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.083333333333333,25.8,4.67,2.333333333333333,41.0,191.33,59.1,6.0,29.8,179.6,17.58333333333333,0.75,0.9166666666666666,5.24,370.9,32.16,1.5,3.42
74,Justice Ellison,RB,Indiana,1,-25.5,1,19,19.0,0,19,Florida International,6.9,6.9,1.0,0.0,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.083333333333333,25.8,4.67,2.333333333333333,41.0,191.33,59.1,6.0,29.8,179.6,17.58333333333333,0.75,0.9166666666666666,5.24,370.9,32.16,1.5,3.42
75,Elijah Sarratt,WR,Indiana,1,-25.5,2,12,6.0,0,7,Florida International,73.6,18.1,4.076923076923077,0.6153846153846154,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.083333333333333,25.8,4.67,2.333333333333333,41.0,191.33,59.1,6.0,29.8,179.6,17.58333333333333,0.75,0.9166666666666666,5.24,370.9,32.16,1.5,3.42
76,Donaven McCulley,WR,Indiana,1,-25.5,1,9,9.0,0,9,Florida International,5.3,10.5,0.5,0.25,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.083333333333333,25.8,4.67,2.333333333333333,41.0,191.33,59.1,6.0,29.8,179.6,17.58333333333333,0.75,0.9166666666666666,5.24,370.9,32.16,1.5,3.42
77,Miles Cross,WR,Indiana,0,-3.5,6,90,15.0,1,33,UCLA,24.9,12.0,2.076923076923077,0.3076923076923077,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
78,Omar Cooper Jr.,WR,Indiana,0,-3.5,4,58,14.5,1,23,UCLA,45.7,21.2,2.153846153846154,0.5384615384615384,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
79,Elijah Sarratt,WR,Indiana,0,-3.5,4,54,13.5,0,24,UCLA,73.6,18.1,4.076923076923077,0.6153846153846154,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
80,Myles Price,WR,Indiana,0,-3.5,3,39,13.0,0,23,UCLA,35.8,12.3,2.923076923076923,0.2307692307692308,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
81,Ke'Shawn Williams,WR,Indiana,0,-3.5,3,31,10.3,2,14,UCLA,34.5,11.5,3.0,0.3846153846153846,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
82,Zach Horton,TE,Indiana,0,-3.5,4,31,7.8,0,17,UCLA,14.5,9.0,1.615384615384615,0.3076923076923077,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
83,Ty Son Lawton,RB,Indiana,0,-3.5,1,4,4.0,0,4,UCLA,9.5,10.3,0.9230769230769231,0.0,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
84,Myles Price,WR,Indiana,1,-28.5,3,77,25.7,0,39,Charlotte,35.8,12.3,2.923076923076923,0.2307692307692308,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,4.5,35.1,5.23,2.416666666666667,40.25,210.33,60.1,7.8,28.6,222.8,17.16666666666667,1.5,0.8333333333333334,6.29,433.2,41.83,1.5,4.67
85,Elijah Sarratt,WR,Indiana,1,-28.5,3,47,15.7,0,29,Charlotte,73.6,18.1,4.076923076923077,0.6153846153846154,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,4.5,35.1,5.23,2.416666666666667,40.25,210.33,60.1,7.8,28.6,222.8,17.16666666666667,1.5,0.8333333333333334,6.29,433.2,41.83,1.5,4.67
86,Ke'Shawn Williams,WR,Indiana,1,-28.5,4,46,11.5,1,19,Charlotte,34.5,11.5,3.0,0.3846153846153846,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,4.5,35.1,5.23,2.416666666666667,40.25,210.33,60.1,7.8,28.6,222.8,17.16666666666667,1.5,0.8333333333333334,6.29,433.2,41.83,1.5,4.67
87,Miles Cross,WR,Indiana,1,-28.5,5,46,9.2,0,16,Charlotte,24.9,12.0,2.076923076923077,0.3076923076923077,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,4.5,35.1,5.23,2.416666666666667,40.25,210.33,60.1,7.8,28.6,222.8,17.16666666666667,1.5,0.8333333333333334,6.29,433.2,41.83,1.5,4.67
88,Sam West,TE,Indiana,1,-28.5,1,37,37.0,0,37,Charlotte,2.8,37.0,0.07692307692307693,0.0,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,4.5,35.1,5.23,2.416666666666667,40.25,210.33,60.1,7.8,28.6,222.8,17.16666666666667,1.5,0.8333333333333334,6.29,433.2,41.83,1.5,4.67
89,Andison Coby,WR,Indiana,1,-28.5,1,24,24.0,0,24,Charlotte,5.4,23.3,0.2307692307692308,0.07692307692307693,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,4.5,35.1,5.23,2.416666666666667,40.25,210.33,60.1,7.8,28.6,222.8,17.16666666666667,1.5,0.8333333333333334,6.29,433.2,41.83,1.5,4.67
90,Omar Cooper Jr.,WR,Indiana,1,-28.5,1,11,11.0,0,11,Charlotte,45.7,21.2,2.153846153846154,0.5384615384615384,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,4.5,35.1,5.23,2.416666666666667,40.25,210.33,60.1,7.8,28.6,222.8,17.16666666666667,1.5,0.8333333333333334,6.29,433.2,41.83,1.5,4.67
91,Elijah Sarratt,WR,Indiana,1,-7.5,7,128,18.3,1,36,Maryland,73.6,18.1,4.076923076923077,0.6153846153846154,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
92,Omar Cooper Jr.,WR,Indiana,1,-7.5,4,83,20.8,1,27,Maryland,45.7,21.2,2.153846153846154,0.5384615384615384,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
93,Myles Price,WR,Indiana,1,-7.5,2,63,31.5,0,41,Maryland,35.8,12.3,2.923076923076923,0.2307692307692308,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
94,Miles Cross,WR,Indiana,1,-7.5,1,18,18.0,0,18,Maryland,24.9,12.0,2.076923076923077,0.3076923076923077,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
95,Zach Horton,TE,Indiana,1,-7.5,1,18,18.0,0,18,Maryland,14.5,9.0,1.615384615384615,0.3076923076923077,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
96,Ty Son Lawton,RB,Indiana,1,-7.5,2,18,9.0,0,9,Maryland,9.5,10.3,0.9230769230769231,0.0,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
97,Donaven McCulley,WR,Indiana,1,-7.5,1,12,12.0,1,12,Maryland,5.3,10.5,0.5,0.25,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
98,Ke'Shawn Williams,WR,Indiana,1,-7.5,1,7,7.0,0,7,Maryland,34.5,11.5,3.0,0.3846153846153846,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
99,Kaelon Black,RB,Indiana,1,-7.5,2,7,3.5,0,8,Maryland,0.5,1.5,0.3076923076923077,0.0,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
100,Justice Ellison,RB,Indiana,1,-7.5,1,5,5.0,0,5,Maryland,6.9,6.9,1.0,0.0,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
101,Elijah Sarratt,WR,Indiana,0,-12.5,7,135,19.3,0,29,Northwestern,73.6,18.1,4.076923076923077,0.6153846153846154,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
102,Ke'Shawn Williams,WR,Indiana,0,-12.5,4,87,21.8,1,52,Northwestern,34.5,11.5,3.0,0.3846153846153846,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
103,Omar Cooper Jr.,WR,Indiana,0,-12.5,2,47,23.5,0,24,Northwestern,45.7,21.2,2.153846153846154,0.5384615384615384,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
104,Ty Son Lawton,RB,Indiana,0,-12.5,2,26,13.0,0,15,Northwestern,9.5,10.3,0.9230769230769231,0.0,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
105,Miles Cross,WR,Indiana,0,-12.5,4,24,6.0,1,11,Northwestern,24.9,12.0,2.076923076923077,0.3076923076923077,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
106,Myles Price,WR,Indiana,0,-12.5,4,20,5.0,0,12,Northwestern,35.8,12.3,2.923076923076923,0.2307692307692308,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
107,Zach Horton,TE,Indiana,0,-12.5,1,4,4.0,1,4,Northwestern,14.5,9.0,1.615384615384615,0.3076923076923077,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
108,Elijah Sarratt,WR,Indiana,1,-6.5,3,65,21.7,1,28,Nebraska,73.6,18.1,4.076923076923077,0.6153846153846154,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
109,Miles Cross,WR,Indiana,1,-6.5,7,65,9.3,1,16,Nebraska,24.9,12.0,2.076923076923077,0.3076923076923077,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
110,Omar Cooper Jr.,WR,Indiana,1,-6.5,1,36,36.0,0,36,Nebraska,45.7,21.2,2.153846153846154,0.5384615384615384,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
111,Ty Son Lawton,RB,Indiana,1,-6.5,1,35,35.0,0,35,Nebraska,9.5,10.3,0.9230769230769231,0.0,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
112,Myles Price,WR,Indiana,1,-6.5,3,23,7.7,1,8,Nebraska,35.8,12.3,2.923076923076923,0.2307692307692308,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
113,Zach Horton,TE,Indiana,1,-6.5,4,21,5.3,0,11,Nebraska,14.5,9.0,1.615384615384615,0.3076923076923077,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
114,Justice Ellison,RB,Indiana,1,-6.5,2,16,8.0,0,10,Nebraska,6.9,6.9,1.0,0.0,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
115,Andison Coby,WR,Indiana,1,-6.5,1,8,8.0,0,8,Nebraska,5.4,23.3,0.2307692307692308,0.07692307692307693,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
116,Ke'Shawn Williams,WR,Indiana,1,-6.5,1,-1,-1.0,0,-1,Nebraska,34.5,11.5,3.0,0.3846153846153846,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.461538461538462,19.5,3.37,0.6153846153846154,30.0,101.23,63.9,7.4,29.2,216.7,18.61538461538462,1.769230769230769,0.8461538461538461,5.37,317.9,35.22,2.31,4.08
117,Omar Cooper Jr.,WR,Indiana,1,-5.5,1,42,42.0,1,42,Washington,45.7,21.2,2.153846153846154,0.5384615384615384,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
118,Myles Price,WR,Indiana,1,-5.5,2,30,15.0,0,22,Washington,35.8,12.3,2.923076923076923,0.2307692307692308,5.538461538461538,41.3,4.37,2.846153846153846,37.77,165.08,68.1,9.4,2.538461538461538,0.4615384615384616,27.8,261.3,6.51,426.4,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
