,Player,Pos,Team,Home/Away,Spread,CAR,YDS,AVG,TD,LONG,Opponent,ATT / G,Rush Y/A,Rush Y/G,TD / G,Team TD/G,Team Points/G,Team Rush Avg.,Team RUSH TD/G,Team Rush Att/G,Team Rush Yards/G,Team Passing  Pct.,Team Passing Yards/Att,Team Passing TD / G,Team INT/G,Team Passing Att/G,Team Passing Yards/G,Team Total Yards/Play,Team Total Yards/G,Opp TD/G,Opp Points/G,Opp Rush Avg.,Opp Rush TD/ G,Opp Rush Att/G,Opp Rush Yards/G,Opp Passing Pct.,Opp Passing Yards/Att,Opp Passing Att/G,Opp Passing Yards/G,Opp Passing Comp / G,Opp Passing TDs /G,Opp INT / G,Opp Total Yards/Play,Opp Total Yards/G,Opp 3rd Down Conversion %,Opp Sacks/G,Opp Passes Defended/G
121,Donovan Edwards,RB,Michigan,1,6.5,8,41,5.1,0,12,Texas,10.66666666666667,4.6,49.1,0.3333333333333333,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,1.6875,15.3,3.24,0.9375,33.88,109.63,59.7,5.7,30.6,173.8,18.25,0.5625,1.375,4.4,283.4,31.42,2.88,5.38
122,Kalel Mullings,RB,Michigan,1,6.5,6,25,4.2,0,7,Texas,15.41666666666667,5.1,79.0,1.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,1.6875,15.3,3.24,0.9375,33.88,109.63,59.7,5.7,30.6,173.8,18.25,0.5625,1.375,4.4,283.4,31.42,2.88,5.38
123,Benjamin Hall,RB,Michigan,1,6.5,3,14,4.7,0,9,Texas,3.625,2.5,9.0,0.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,1.6875,15.3,3.24,0.9375,33.88,109.63,59.7,5.7,30.6,173.8,18.25,0.5625,1.375,4.4,283.4,31.42,2.88,5.38
124,Kalel Mullings,RB,Michigan,1,-24.0,15,153,10.2,2,38,Arkansas State,15.41666666666667,5.1,79.0,1.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,4.230769230769231,32.2,5.7,2.461538461538462,37.15,211.69,63.0,8.4,29.9,250.1,18.84615384615385,1.769230769230769,1.076923076923077,6.88,461.8,47.53,1.46,3.77
125,Donovan Edwards,RB,Michigan,1,-24.0,17,82,4.8,1,9,Arkansas State,10.66666666666667,4.6,49.1,0.3333333333333333,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,4.230769230769231,32.2,5.7,2.461538461538462,37.15,211.69,63.0,8.4,29.9,250.1,18.84615384615385,1.769230769230769,1.076923076923077,6.88,461.8,47.53,1.46,3.77
126,Benjamin Hall,RB,Michigan,1,-24.0,3,20,6.7,0,14,Arkansas State,3.625,2.5,9.0,0.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,4.230769230769231,32.2,5.7,2.461538461538462,37.15,211.69,63.0,8.4,29.9,250.1,18.84615384615385,1.769230769230769,1.076923076923077,6.88,461.8,47.53,1.46,3.77
127,Kalel Mullings,RB,Michigan,1,4.5,17,159,9.4,2,63,USC,15.41666666666667,5.1,79.0,1.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
128,Donovan Edwards,RB,Michigan,1,4.5,14,74,5.3,1,41,USC,10.66666666666667,4.6,49.1,0.3333333333333333,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
129,Kalel Mullings,RB,Michigan,1,-10.5,24,111,4.6,2,27,Minnesota,15.41666666666667,5.1,79.0,1.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
130,Donovan Edwards,RB,Michigan,1,-10.5,9,34,3.8,0,10,Minnesota,10.66666666666667,4.6,49.1,0.3333333333333333,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
131,Donovan Edwards,RB,Michigan,0,1.5,14,95,6.8,1,39,Washington,10.66666666666667,4.6,49.1,0.3333333333333333,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
132,Kalel Mullings,RB,Michigan,0,1.5,14,49,3.5,0,7,Washington,15.41666666666667,5.1,79.0,1.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,2.923076923076923,23.8,4.56,1.538461538461539,35.46,161.85,55.7,5.7,29.0,166.5,16.15384615384615,1.230769230769231,0.6153846153846154,5.09,328.4,43.82,1.54,4.46
133,Kalel Mullings,RB,Michigan,0,-5.5,19,87,4.6,1,11,Illinois,15.41666666666667,5.1,79.0,1.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,2.538461538461538,21.7,4.37,0.9230769230769231,33.92,148.38,59.0,6.6,34.2,224.8,20.15384615384615,1.461538461538461,0.9230769230769231,5.48,373.2,44.94,2.39,4.0
134,Donovan Edwards,RB,Michigan,0,-5.5,7,38,5.4,0,19,Illinois,10.66666666666667,4.6,49.1,0.3333333333333333,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,2.538461538461538,21.7,4.37,0.9230769230769231,33.92,148.38,59.0,6.6,34.2,224.8,20.15384615384615,1.461538461538461,0.9230769230769231,5.48,373.2,44.94,2.39,4.0
135,Benjamin Hall,RB,Michigan,0,-5.5,1,1,1.0,0,1,Illinois,3.625,2.5,9.0,0.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,2.538461538461538,21.7,4.37,0.9230769230769231,33.92,148.38,59.0,6.6,34.2,224.8,20.15384615384615,1.461538461538461,0.9230769230769231,5.48,373.2,44.94,2.39,4.0
136,Donovan Edwards,RB,Michigan,1,14.5,10,52,5.2,0,18,Oregon,10.66666666666667,4.6,49.1,0.3333333333333333,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
137,Kalel Mullings,RB,Michigan,1,14.5,8,16,2.0,0,7,Oregon,15.41666666666667,5.1,79.0,1.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
138,Donovan Edwards,RB,Michigan,0,14.5,15,46,3.1,0,8,Indiana,10.66666666666667,4.6,49.1,0.3333333333333333,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
139,Kalel Mullings,RB,Michigan,0,14.5,10,30,3.0,1,6,Indiana,15.41666666666667,5.1,79.0,1.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
140,Benjamin Hall,RB,Michigan,0,14.5,4,9,2.3,0,5,Indiana,3.625,2.5,9.0,0.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,1.846153846153846,15.6,2.74,0.9230769230769231,29.31,80.23,62.5,5.8,30.5,176.1,19.07692307692308,0.8461538461538461,1.153846153846154,4.28,256.3,32.74,2.69,4.46
141,Kalel Mullings,RB,Michigan,1,-10.5,12,92,7.7,3,47,Northwestern,15.41666666666667,5.1,79.0,1.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
142,Donovan Edwards,RB,Michigan,1,-10.5,10,65,6.5,1,24,Northwestern,10.66666666666667,4.6,49.1,0.3333333333333333,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
143,Tavierre Dunlap,RB,Michigan,1,-10.5,1,20,20.0,1,20,Northwestern,0.08333333333333333,20.0,1.7,0.08333333333333333,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
144,Jordan Marshall,RB,Michigan,1,-10.5,7,17,2.4,0,8,Northwestern,6.2,3.9,24.0,0.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
145,Benjamin Hall,RB,Michigan,1,-10.5,2,0,0.0,0,0,Northwestern,3.625,2.5,9.0,0.0,2.461538461538462,22.0,4.2,1.384615384615385,37.38,157.15,61.7,5.4,0.9230769230769231,1.0,23.7,129.1,4.69,286.2,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
146,Darius Taylor,RB,Minnesota,1,-17.5,11,124,11.3,2,80,Nevada,17.08333333333333,4.8,82.2,0.8333333333333334,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,3.538461538461538,28.8,5.05,2.384615384615385,38.15,192.85,60.5,7.4,26.7,198.6,16.15384615384615,1.0,0.8461538461538461,6.04,391.5,52.73,1.08,4.38
147,Jaren Mangham,RB,Minnesota,1,-17.5,3,14,4.7,0,9,Nevada,3.8,6.5,24.6,0.0,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,3.538461538461538,28.8,5.05,2.384615384615385,38.15,192.85,60.5,7.4,26.7,198.6,16.15384615384615,1.0,0.8461538461538461,6.04,391.5,52.73,1.08,4.38
148,Jordan Nubin,RB,Minnesota,1,-17.5,2,8,4.0,0,7,Nevada,1.0,1.7,1.7,0.0,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,3.538461538461538,28.8,5.05,2.384615384615385,38.15,192.85,60.5,7.4,26.7,198.6,16.15384615384615,1.0,0.8461538461538461,6.04,391.5,52.73,1.08,4.38
149,Sieh Bangura,RB,Minnesota,1,-17.5,2,3,1.5,0,2,Nevada,1.333333333333333,3.0,4.0,0.0,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,3.538461538461538,28.8,5.05,2.384615384615385,38.15,192.85,60.5,7.4,26.7,198.6,16.15384615384615,1.0,0.8461538461538461,6.04,391.5,52.73,1.08,4.38
150,Darius Taylor,RB,Minnesota,1,2.5,10,34,3.4,0,17,Iowa,17.08333333333333,4.8,82.2,0.8333333333333334,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
151,Jordan Nubin,RB,Minnesota,1,2.5,2,10,5.0,0,5,Iowa,1.0,1.7,1.7,0.0,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
152,Darius Taylor,RB,Minnesota,0,10.5,13,36,2.8,2,6,Michigan,17.08333333333333,4.8,82.2,0.8333333333333334,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,2.230769230769231,19.9,3.06,0.7692307692307693,29.62,90.69,60.1,6.4,33.5,216.3,20.15384615384615,1.461538461538461,0.9230769230769231,4.86,307.0,41.4,2.77,5.0
153,Jaren Mangham,RB,Minnesota,0,10.5,1,16,16.0,0,16,Michigan,3.8,6.5,24.6,0.0,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,2.230769230769231,19.9,3.06,0.7692307692307693,29.62,90.69,60.1,6.4,33.5,216.3,20.15384615384615,1.461538461538461,0.9230769230769231,4.86,307.0,41.4,2.77,5.0
154,Darius Taylor,RB,Minnesota,1,9.5,25,144,5.8,0,40,USC,17.08333333333333,4.8,82.2,0.8333333333333334,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
155,Darius Taylor,RB,Minnesota,0,-3.5,16,30,1.9,1,7,UCLA,17.08333333333333,4.8,82.2,0.8333333333333334,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,3.0,25.3,3.34,1.416666666666667,28.75,96.17,65.5,7.1,34.3,244.7,22.41666666666667,1.583333333333333,0.8333333333333334,5.41,340.8,48.39,1.83,5.0
156,Darius Taylor,RB,Minnesota,1,-5.5,15,81,5.4,1,51,Maryland,17.08333333333333,4.8,82.2,0.8333333333333334,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
157,Fame Ijeboi,RB,Minnesota,1,-5.5,2,13,6.5,0,13,Maryland,1.0,6.5,6.5,0.0,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
158,Jaren Mangham,RB,Minnesota,1,-5.5,2,7,3.5,0,5,Maryland,3.8,6.5,24.6,0.0,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
159,Sieh Bangura,RB,Minnesota,1,-5.5,1,3,3.0,0,3,Maryland,1.333333333333333,3.0,4.0,0.0,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
160,Jordan Nubin,RB,Minnesota,1,-5.5,1,-3,-3.0,0,0,Maryland,1.0,1.7,1.7,0.0,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
161,Darius Taylor,RB,Minnesota,0,-2.5,22,131,6.0,1,29,Illinois,17.08333333333333,4.8,82.2,0.8333333333333334,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,2.538461538461538,21.7,4.37,0.9230769230769231,33.92,148.38,59.0,6.6,34.2,224.8,20.15384615384615,1.461538461538461,0.9230769230769231,5.48,373.2,44.94,2.39,4.0
162,Darius Taylor,RB,Minnesota,0,-6.5,10,28,2.8,1,18,Rutgers,17.08333333333333,4.8,82.2,0.8333333333333334,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
163,Darius Taylor,RB,Minnesota,1,11.5,17,58,3.4,0,12,Penn State,17.08333333333333,4.8,82.2,0.8333333333333334,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
164,Darius Taylor,RB,Minnesota,0,-1.5,32,143,4.5,0,16,Wisconsin,17.08333333333333,4.8,82.2,0.8333333333333334,3.076923076923077,26.2,3.72,1.384615384615385,31.08,115.62,66.3,7.0,1.538461538461539,0.4615384615384616,31.7,222.2,5.38,337.8,2.833333333333333,23.1,4.63,1.666666666666667,35.67,165.0,62.5,6.6,26.9,177.7,16.83333333333333,1.0,0.3333333333333333,5.48,342.7,39.24,1.42,3.42
165,Emmett Johnson,RB,Nebraska,1,-27.5,8,71,8.9,0,42,UTEP,9.0,5.1,46.0,0.07692307692307693,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,4.083333333333333,32.3,4.3,2.083333333333333,41.75,179.33,61.4,7.6,29.3,223.2,18.0,1.916666666666667,0.9166666666666666,5.66,402.5,40.0,3.0,4.17
166,Dante Dowdell,RB,Nebraska,1,-27.5,8,55,6.9,1,12,UTEP,11.91666666666667,4.3,51.2,1.0,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,4.083333333333333,32.3,4.3,2.083333333333333,41.75,179.33,61.4,7.6,29.3,223.2,18.0,1.916666666666667,0.9166666666666666,5.66,402.5,40.0,3.0,4.17
167,Rahmir Johnson,RB,Nebraska,1,-27.5,11,50,4.5,0,13,UTEP,5.4,4.8,26.1,0.1,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,4.083333333333333,32.3,4.3,2.083333333333333,41.75,179.33,61.4,7.6,29.3,223.2,18.0,1.916666666666667,0.9166666666666666,5.66,402.5,40.0,3.0,4.17
168,Gabe Ervin Jr.,RB,Nebraska,1,-27.5,6,24,4.0,2,11,UTEP,1.75,2.9,5.1,0.25,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,4.083333333333333,32.3,4.3,2.083333333333333,41.75,179.33,61.4,7.6,29.3,223.2,18.0,1.916666666666667,0.9166666666666666,5.66,402.5,40.0,3.0,4.17
169,Maurice Mazzccua,RB,Nebraska,1,-27.5,5,8,1.6,0,5,UTEP,2.5,1.6,4.0,0.0,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,4.083333333333333,32.3,4.3,2.083333333333333,41.75,179.33,61.4,7.6,29.3,223.2,18.0,1.916666666666667,0.9166666666666666,5.66,402.5,40.0,3.0,4.17
170,Kwinten Ives,RB,Nebraska,1,-27.5,3,4,1.3,0,5,UTEP,0.6666666666666666,1.2,0.8,0.1111111111111111,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,4.083333333333333,32.3,4.3,2.083333333333333,41.75,179.33,61.4,7.6,29.3,223.2,18.0,1.916666666666667,0.9166666666666666,5.66,402.5,40.0,3.0,4.17
171,Mekhi Nelson,RB,Nebraska,1,-27.5,1,2,2.0,0,2,UTEP,1.0,2.0,2.0,0.0,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,4.083333333333333,32.3,4.3,2.083333333333333,41.75,179.33,61.4,7.6,29.3,223.2,18.0,1.916666666666667,0.9166666666666666,5.66,402.5,40.0,3.0,4.17
172,Dante Dowdell,RB,Nebraska,1,-6.5,17,74,4.4,2,14,Colorado,11.91666666666667,4.3,51.2,1.0,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,2.769230769230769,23.1,3.87,1.307692307692308,39.15,151.38,58.3,6.6,30.2,200.5,17.61538461538462,1.230769230769231,1.153846153846154,5.07,351.9,39.15,3.0,5.46
173,Rahmir Johnson,RB,Nebraska,1,-6.5,9,33,3.7,0,11,Colorado,5.4,4.8,26.1,0.1,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,2.769230769230769,23.1,3.87,1.307692307692308,39.15,151.38,58.3,6.6,30.2,200.5,17.61538461538462,1.230769230769231,1.153846153846154,5.07,351.9,39.15,3.0,5.46
174,Gabe Ervin Jr.,RB,Nebraska,1,-6.5,2,6,3.0,0,5,Colorado,1.75,2.9,5.1,0.25,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,2.769230769230769,23.1,3.87,1.307692307692308,39.15,151.38,58.3,6.6,30.2,200.5,17.61538461538462,1.230769230769231,1.153846153846154,5.07,351.9,39.15,3.0,5.46
175,Emmett Johnson,RB,Nebraska,1,-6.5,1,3,3.0,0,3,Colorado,9.0,5.1,46.0,0.07692307692307693,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,2.769230769230769,23.1,3.87,1.307692307692308,39.15,151.38,58.3,6.6,30.2,200.5,17.61538461538462,1.230769230769231,1.153846153846154,5.07,351.9,39.15,3.0,5.46
176,Dante Dowdell,RB,Nebraska,1,-9.5,20,72,3.6,0,14,Illinois,11.91666666666667,4.3,51.2,1.0,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,2.538461538461538,21.7,4.37,0.9230769230769231,33.92,148.38,59.0,6.6,34.2,224.8,20.15384615384615,1.461538461538461,0.9230769230769231,5.48,373.2,44.94,2.39,4.0
177,Rahmir Johnson,RB,Nebraska,1,-9.5,4,17,4.3,0,9,Illinois,5.4,4.8,26.1,0.1,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,2.538461538461538,21.7,4.37,0.9230769230769231,33.92,148.38,59.0,6.6,34.2,224.8,20.15384615384615,1.461538461538461,0.9230769230769231,5.48,373.2,44.94,2.39,4.0
178,Emmett Johnson,RB,Nebraska,0,-10.5,8,50,6.3,0,16,Purdue,9.0,5.1,46.0,0.07692307692307693,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
179,Dante Dowdell,RB,Nebraska,0,-10.5,9,21,2.3,1,6,Purdue,11.91666666666667,4.3,51.2,1.0,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
180,Rahmir Johnson,RB,Nebraska,0,-10.5,5,9,1.8,0,6,Purdue,5.4,4.8,26.1,0.1,2.923076923076923,23.5,3.79,1.692307692307692,34.46,130.62,66.2,6.8,1.0,0.9230769230769231,33.5,228.4,5.29,359.0,5.333333333333333,39.9,5.08,2.75,39.33,200.0,65.9,9.2,27.6,252.7,18.16666666666667,2.25,0.3333333333333333,6.76,452.7,48.3,1.83,2.83
